"cliente";"vendedor";"fecha_ca";"vigencia_ve"
6440;2;2015-05-22 00:00:00;
6441;0;2015-05-26 00:00:00;
6441;15;2015-05-26 00:00:00;
6442;0;2015-05-28 00:00:00;
6442;10;2015-05-28 00:00:00;2015-05-28 00:00:00
6443;0;2015-05-26 00:00:00;
6443;2;2015-05-29 00:00:00;2015-05-29 00:00:00
4936;10;2015-06-01 00:00:00;2015-06-01 00:00:00
6444;0;2015-06-01 00:00:00;
6444;15;2015-06-01 00:00:00;2015-06-01 00:00:00
6445;0;2015-06-01 00:00:00;
6445;1;2015-06-01 00:00:00;2015-06-01 00:00:00
5595;17;2015-06-02 00:00:00;
6446;0;2015-06-02 00:00:00;
6446;2;2015-06-02 00:00:00;2015-06-02 00:00:00
6447;0;2015-06-03 00:00:00;2015-06-03 00:00:00
6448;0;2015-06-03 00:00:00;
6448;17;2015-06-04 00:00:00;2015-06-04 00:00:00
6449;0;2015-06-05 00:00:00;
6449;18;2015-06-05 00:00:00;2015-06-05 00:00:00
6450;0;2015-06-05 00:00:00;
6450;3;2015-06-05 00:00:00;2015-06-05 00:00:00
6451;0;2015-06-08 00:00:00;
6451;17;2015-06-08 00:00:00;
6452;0;2015-06-06 00:00:00;
6452;18;2015-06-08 00:00:00;2015-06-08 00:00:00
6453;0;2015-06-08 00:00:00;
6453;18;2015-06-08 00:00:00;2015-06-08 00:00:00
6454;0;2015-06-08 00:00:00;
6455;0;2015-06-08 00:00:00;
6455;12;2015-06-08 00:00:00;2015-06-08 00:00:00
6456;0;2015-06-09 00:00:00;
6456;1;2015-06-10 00:00:00;2015-06-10 00:00:00
6457;0;2015-06-10 00:00:00;
6457;17;2015-06-11 00:00:00;
6458;0;2015-06-11 00:00:00;
6458;4;2015-06-11 00:00:00;2015-06-11 00:00:00
6459;0;2015-06-11 00:00:00;
6459;4;2015-06-12 00:00:00;2015-06-12 00:00:00
6460;0;2015-06-13 00:00:00;
6460;17;2015-06-15 00:00:00;2015-06-15 00:00:00
6461;0;2015-06-13 00:00:00;
6461;2;2015-06-15 00:00:00;2015-06-15 00:00:00
6462;0;2015-06-15 00:00:00;
6462;17;2015-06-15 00:00:00;
6463;0;2015-06-15 00:00:00;
6464;0;2015-06-08 00:00:00;
6465;0;2015-06-15 00:00:00;
6466;0;2015-06-15 00:00:00;
6467;0;2015-06-15 00:00:00;
6468;0;2015-06-15 00:00:00;
6469;0;2015-06-15 00:00:00;
6469;10;2015-06-16 00:00:00;2015-06-16 00:00:00
6470;0;2015-06-16 00:00:00;
6470;18;2015-06-16 00:00:00;2015-06-16 00:00:00
6471;0;2015-06-16 00:00:00;
6472;0;2015-06-16 00:00:00;
6473;0;2015-06-16 00:00:00;
6473;17;2015-06-17 00:00:00;2015-06-17 00:00:00
6474;0;2015-06-16 00:00:00;
6474;10;2015-06-17 00:00:00;2015-06-17 00:00:00
6475;0;2015-06-18 00:00:00;
6475;18;2015-06-18 00:00:00;2015-06-18 00:00:00
6476;0;2015-06-19 00:00:00;
6477;0;2015-06-19 00:00:00;
6478;0;2015-06-19 00:00:00;
6479;0;2015-06-19 00:00:00;
6480;0;2015-06-19 00:00:00;
6481;0;2015-06-19 00:00:00;
6482;0;2015-06-19 00:00:00;
6483;0;2015-06-19 00:00:00;
6484;0;2015-06-19 00:00:00;
6485;0;2015-06-19 00:00:00;
6486;0;2015-06-19 00:00:00;
6487;0;2015-06-19 00:00:00;
6487;17;2015-06-19 00:00:00;
6488;0;2015-06-22 00:00:00;
6488;12;2015-06-22 00:00:00;2015-06-22 00:00:00
4799;2;2015-06-23 00:00:00;2015-06-23 00:00:00
6489;0;2015-06-23 00:00:00;
6489;18;2015-06-23 00:00:00;2015-06-23 00:00:00
6490;0;2015-06-23 00:00:00;
6491;0;2015-06-23 00:00:00;
6492;0;2015-06-23 00:00:00;
6493;0;2015-06-23 00:00:00;2015-06-23 00:00:00
6494;0;2015-06-23 00:00:00;
6495;0;2015-06-23 00:00:00;
6496;0;2015-06-23 00:00:00;
6497;0;2015-06-23 00:00:00;
6498;0;2015-06-23 00:00:00;
6499;0;2015-06-23 00:00:00;
6500;0;2015-06-23 00:00:00;
6500;18;2015-06-24 00:00:00;2015-06-24 00:00:00
6501;0;2015-06-24 00:00:00;
6501;10;2015-06-24 00:00:00;
1569;3;2015-06-24 00:00:00;2015-06-24 00:00:00
6502;0;2015-06-25 00:00:00;
6503;0;2015-06-25 00:00:00;
6504;0;2015-06-25 00:00:00;
6505;0;2015-06-25 00:00:00;
6506;0;2015-06-25 00:00:00;
6507;0;2015-06-25 00:00:00;
6508;0;2015-06-25 00:00:00;
6509;0;2015-06-25 00:00:00;
6510;0;2015-06-25 00:00:00;
4368;2;2015-06-25 00:00:00;2015-06-25 00:00:00
4407;10;2015-06-25 00:00:00;2015-06-25 00:00:00
6157;18;2015-06-25 00:00:00;2015-06-25 00:00:00
3843;17;2015-06-25 00:00:00;2015-06-25 00:00:00
4003;10;2015-06-25 00:00:00;
4023;10;2015-06-25 00:00:00;2015-06-25 00:00:00
5224;17;2015-06-25 00:00:00;2015-06-25 00:00:00
4114;17;2015-06-25 00:00:00;
4277;12;2015-06-25 00:00:00;2015-06-25 00:00:00
4351;2;2015-06-25 00:00:00;2015-06-25 00:00:00
6332;17;2015-06-25 00:00:00;2015-06-25 00:00:00
5472;18;2015-06-25 00:00:00;2015-06-25 00:00:00
5427;17;2015-06-25 00:00:00;2015-06-25 00:00:00
3632;17;2015-06-25 00:00:00;
3897;12;2015-06-25 00:00:00;2015-06-25 00:00:00
3898;12;2015-06-25 00:00:00;2015-06-25 00:00:00
6511;0;2015-06-27 00:00:00;
6512;0;2015-06-29 00:00:00;
6513;0;2015-06-29 00:00:00;
6514;0;2015-06-29 00:00:00;
6515;0;2015-06-29 00:00:00;
6511;15;2015-06-30 00:00:00;2015-06-30 00:00:00
4950;17;2015-06-30 00:00:00;2015-06-30 00:00:00
5816;12;2015-06-30 00:00:00;2015-06-30 00:00:00
6516;0;2015-07-01 00:00:00;
6517;0;2015-07-01 00:00:00;
4782;10;2015-07-02 00:00:00;
4732;12;2015-07-02 00:00:00;2015-07-02 00:00:00
6519;0;2015-07-03 00:00:00;
6520;0;2015-07-03 00:00:00;
6521;0;2015-07-03 00:00:00;
6522;0;2015-07-03 00:00:00;2015-07-03 00:00:00
6296;18;2014-12-11 00:00:00;2014-12-11 00:00:00
6297;0;2014-12-11 00:00:00;
6297;18;2014-12-11 00:00:00;2014-12-11 00:00:00
1563;0;2014-12-11 00:00:00;2014-12-11 00:00:00
6502;17;2015-06-25 00:00:00;2015-06-25 00:00:00
6518;0;2015-07-02 00:00:00;
6523;0;2015-07-03 00:00:00;
6524;0;2015-07-03 00:00:00;
6525;0;2015-07-03 00:00:00;
6526;0;2015-07-03 00:00:00;
6527;0;2015-07-03 00:00:00;
3914;17;2015-07-06 00:00:00;
6528;0;2015-07-06 00:00:00;
6529;0;2015-07-06 00:00:00;
6530;0;2015-07-06 00:00:00;
6516;2;2015-07-06 00:00:00;2015-07-06 00:00:00
6517;2;2015-07-06 00:00:00;2015-07-06 00:00:00
6531;0;2015-07-06 00:00:00;
6531;2;2015-07-06 00:00:00;2015-07-06 00:00:00
6497;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6530;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6529;20;2015-07-06 00:00:00;
6528;20;2015-07-06 00:00:00;2015-07-06 00:00:00
1522;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6527;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6526;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6525;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6524;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6523;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6509;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6532;0;2015-07-06 00:00:00;
6532;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6521;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6520;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6519;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6518;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6512;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6498;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6476;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6513;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6514;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6515;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6510;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6508;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6507;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6506;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6505;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6504;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6503;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6490;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6491;20;2015-07-06 00:00:00;2015-07-06 00:00:00
5227;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6492;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6494;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6495;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6496;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6499;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6480;20;2015-07-06 00:00:00;
6479;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6478;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6482;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6477;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6486;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6485;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6484;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6483;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6481;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6165;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6472;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6471;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6468;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6467;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6466;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6465;20;2015-07-06 00:00:00;2015-07-06 00:00:00
6463;20;2015-07-06 00:00:00;2015-07-06 00:00:00
4761;17;2015-07-06 00:00:00;2015-07-06 00:00:00
4739;18;2015-07-07 00:00:00;2015-07-07 00:00:00
4775;12;2015-07-07 00:00:00;2015-07-07 00:00:00
6533;0;2015-07-07 00:00:00;
6533;4;2015-07-07 00:00:00;2015-07-07 00:00:00
4013;18;2015-07-07 00:00:00;2015-07-07 00:00:00
4014;1;2015-07-07 00:00:00;
4014;18;2015-07-07 00:00:00;2015-07-07 00:00:00
6534;0;2015-07-08 00:00:00;
6534;20;2015-07-08 00:00:00;2015-07-08 00:00:00
6535;0;2015-07-08 00:00:00;
6535;20;2015-07-08 00:00:00;2015-07-08 00:00:00
6536;0;2015-07-08 00:00:00;
6536;20;2015-07-08 00:00:00;2015-07-08 00:00:00
6537;0;2015-07-08 00:00:00;
6537;20;2015-07-08 00:00:00;2015-07-08 00:00:00
6538;0;2015-07-08 00:00:00;
6538;20;2015-07-08 00:00:00;2015-07-08 00:00:00
6539;0;2015-07-08 00:00:00;
6539;20;2015-07-08 00:00:00;2015-07-08 00:00:00
5989;18;2015-07-13 00:00:00;2015-07-13 00:00:00
5262;2;2015-07-13 00:00:00;2015-07-13 00:00:00
5850;18;2015-07-13 00:00:00;2015-07-13 00:00:00
4452;3;2015-07-13 00:00:00;2015-07-13 00:00:00
4466;2;2015-07-13 00:00:00;2015-07-13 00:00:00
4877;2;2015-07-13 00:00:00;2015-07-13 00:00:00
4318;12;2015-07-13 00:00:00;2015-07-13 00:00:00
1697;18;2015-07-13 00:00:00;2015-07-13 00:00:00
4994;1;2015-07-13 00:00:00;2015-07-13 00:00:00
3967;18;2015-07-15 00:00:00;2015-07-15 00:00:00
6540;0;2015-07-14 00:00:00;
6540;17;2015-07-16 00:00:00;2015-07-16 00:00:00
6541;0;2015-07-13 00:00:00;
6541;2;2015-07-16 00:00:00;2015-07-16 00:00:00
6542;0;2015-07-15 00:00:00;
6542;15;2015-07-16 00:00:00;2015-07-16 00:00:00
6543;0;2015-07-14 00:00:00;
6543;20;2015-07-16 00:00:00;2015-07-16 00:00:00
6544;0;2015-07-14 00:00:00;
6544;20;2015-07-16 00:00:00;2015-07-16 00:00:00
6545;0;2015-07-15 00:00:00;
6545;20;2015-07-16 00:00:00;2015-07-16 00:00:00
6546;0;2015-07-10 00:00:00;
6546;20;2015-07-16 00:00:00;2015-07-16 00:00:00
6547;0;2015-07-10 00:00:00;
6547;20;2015-07-16 00:00:00;2015-07-16 00:00:00
6548;0;2015-07-16 00:00:00;
6548;20;2015-07-16 00:00:00;2015-07-16 00:00:00
6549;0;2015-07-17 00:00:00;
6549;10;2015-07-17 00:00:00;2015-07-17 00:00:00
5955;3;2015-07-17 00:00:00;2015-07-17 00:00:00
6550;0;2015-07-17 00:00:00;
6550;17;2015-07-17 00:00:00;
6551;0;2015-07-20 00:00:00;
6551;1;2015-07-20 00:00:00;2015-07-20 00:00:00
6552;0;2015-07-18 00:00:00;
6552;20;2015-07-20 00:00:00;2015-07-20 00:00:00
4599;3;2015-07-20 00:00:00;2015-07-20 00:00:00
4653;10;2015-07-20 00:00:00;2015-07-20 00:00:00
6553;0;2015-07-21 00:00:00;
6553;12;2015-07-21 00:00:00;2015-07-21 00:00:00
6554;0;2015-07-21 00:00:00;
6554;20;2015-07-21 00:00:00;2015-07-21 00:00:00
6555;0;2015-07-22 00:00:00;
6555;10;2015-07-22 00:00:00;2015-07-22 00:00:00
6556;0;2015-07-21 00:00:00;
6556;20;2015-07-22 00:00:00;2015-07-22 00:00:00
6557;0;2015-07-23 00:00:00;
6557;17;2015-07-23 00:00:00;2015-07-23 00:00:00
6558;0;2015-07-23 00:00:00;
6558;17;2015-07-23 00:00:00;2015-07-23 00:00:00
6559;0;2015-07-23 00:00:00;
6559;17;2015-07-23 00:00:00;
6560;0;2015-07-24 00:00:00;
6560;18;2015-07-24 00:00:00;2015-07-24 00:00:00
5891;20;2015-07-27 00:00:00;2015-07-27 00:00:00
6561;0;2015-07-29 00:00:00;
6562;0;2015-07-29 00:00:00;
6562;17;2015-07-29 00:00:00;
6561;18;2015-07-29 00:00:00;2015-07-29 00:00:00
6563;0;2015-07-29 00:00:00;
6563;10;2015-07-29 00:00:00;2015-07-29 00:00:00
6564;0;2015-07-30 00:00:00;
6564;10;2015-07-30 00:00:00;2015-07-30 00:00:00
6565;0;2015-07-30 00:00:00;
6565;2;2015-07-30 00:00:00;2015-07-30 00:00:00
6566;0;2015-07-30 00:00:00;
6566;12;2015-07-30 00:00:00;2015-07-30 00:00:00
6567;0;2015-07-30 00:00:00;
6567;10;2015-07-31 00:00:00;2015-07-31 00:00:00
6568;0;2015-07-31 00:00:00;
6568;12;2015-07-31 00:00:00;2015-07-31 00:00:00
5229;1;2015-08-03 00:00:00;2015-08-03 00:00:00
6569;0;2015-08-03 00:00:00;
6569;12;2015-08-03 00:00:00;
6570;0;2015-08-03 00:00:00;
6570;12;2015-08-03 00:00:00;
6571;0;2015-08-04 00:00:00;
6571;12;2015-08-04 00:00:00;2015-08-04 00:00:00
6572;0;2015-08-04 00:00:00;
6572;12;2015-08-04 00:00:00;2015-08-04 00:00:00
5036;10;2015-08-05 00:00:00;2015-08-05 00:00:00
6574;0;2015-08-06 00:00:00;
6574;18;2015-08-06 00:00:00;2015-08-06 00:00:00
6575;0;2015-08-07 00:00:00;
6575;18;2015-08-07 00:00:00;2015-08-07 00:00:00
6576;0;2015-08-07 00:00:00;
6576;20;2015-08-07 00:00:00;2015-08-07 00:00:00
6577;0;2015-08-07 00:00:00;
6577;12;2015-08-07 00:00:00;2015-08-07 00:00:00
6578;0;2015-08-07 00:00:00;2015-08-07 00:00:00
6579;0;2015-08-07 00:00:00;
6579;20;2015-08-07 00:00:00;2015-08-07 00:00:00
6580;0;2015-08-08 00:00:00;
6580;20;2015-08-10 00:00:00;2015-08-10 00:00:00
6581;0;2015-08-10 00:00:00;2015-08-10 00:00:00
3979;18;2015-08-11 00:00:00;2015-08-11 00:00:00
6582;0;2015-08-11 00:00:00;
5587;2;2015-08-11 00:00:00;2015-08-11 00:00:00
6164;2;2015-08-11 00:00:00;2015-08-11 00:00:00
6234;1;2015-08-12 00:00:00;2015-08-12 00:00:00
6583;0;2015-08-12 00:00:00;
1512;0;2015-08-13 00:00:00;2015-08-13 00:00:00
5663;0;2015-08-13 00:00:00;2015-08-13 00:00:00
5809;0;2015-08-13 00:00:00;2015-08-13 00:00:00
5984;0;2015-08-13 00:00:00;2015-08-13 00:00:00
1517;0;2015-08-13 00:00:00;2015-08-13 00:00:00
5513;0;2015-08-13 00:00:00;2015-08-13 00:00:00
6584;0;2015-08-14 00:00:00;
6584;2;2015-08-14 00:00:00;2015-08-14 00:00:00
4593;3;2015-08-14 00:00:00;2015-08-14 00:00:00
6585;0;2015-08-14 00:00:00;
6585;4;2015-08-14 00:00:00;2015-08-14 00:00:00
6586;0;2015-08-18 00:00:00;
6586;12;2015-08-18 00:00:00;2015-08-18 00:00:00
5008;17;2015-08-19 00:00:00;
6587;0;2015-08-20 00:00:00;
6587;0;2015-08-20 00:00:00;
3826;17;2015-08-21 00:00:00;2015-08-21 00:00:00
6587;18;2015-08-21 00:00:00;2015-08-21 00:00:00
6588;0;2015-08-21 00:00:00;
6588;20;2015-08-21 00:00:00;2015-08-21 00:00:00
6589;0;2015-08-21 00:00:00;
6589;20;2015-08-21 00:00:00;2015-08-21 00:00:00
1664;17;2015-08-24 00:00:00;2015-08-24 00:00:00
6590;0;2015-08-26 00:00:00;
6590;2;2015-08-26 00:00:00;2015-08-26 00:00:00
6591;0;2015-08-26 00:00:00;
6591;18;2015-08-26 00:00:00;2015-08-26 00:00:00
5708;20;2015-08-27 00:00:00;2015-08-27 00:00:00
6592;0;2015-08-27 00:00:00;
6592;20;2015-08-27 00:00:00;2015-08-27 00:00:00
5436;17;2015-08-28 00:00:00;
6529;17;2015-08-28 00:00:00;
6593;0;2015-08-28 00:00:00;
6593;17;2015-08-28 00:00:00;2015-08-28 00:00:00
6594;0;2015-08-29 00:00:00;
6594;17;2015-08-31 00:00:00;2015-08-31 00:00:00
6595;0;2015-09-01 00:00:00;
6307;18;2015-01-06 00:00:00;2015-01-06 00:00:00
6573;0;2015-08-05 00:00:00;
6582;20;2015-08-11 00:00:00;2015-08-11 00:00:00
6583;10;2015-08-12 00:00:00;2015-08-12 00:00:00
6433;2;2015-08-18 00:00:00;2015-08-18 00:00:00
4378;2;2015-08-19 00:00:00;2015-08-19 00:00:00
1677;2;2015-08-19 00:00:00;2015-08-19 00:00:00
3790;17;2015-08-26 00:00:00;
6595;17;2015-09-01 00:00:00;
1681;18;2015-09-01 00:00:00;2015-09-01 00:00:00
6596;0;2015-09-02 00:00:00;
6596;12;2015-09-02 00:00:00;
6597;0;2015-09-03 00:00:00;
6597;12;2015-09-04 00:00:00;2015-09-04 00:00:00
6598;0;2015-09-07 00:00:00;
6598;17;2015-09-07 00:00:00;2015-09-07 00:00:00
4959;10;2015-09-08 00:00:00;2015-09-08 00:00:00
6599;0;2015-09-08 00:00:00;
6599;17;2015-09-08 00:00:00;2015-09-08 00:00:00
6600;0;2015-09-08 00:00:00;
6600;10;2015-09-08 00:00:00;2015-09-08 00:00:00
6600;0;2015-09-09 00:00:00;2015-09-09 00:00:00
6600;0;2015-09-09 00:00:00;2015-09-09 00:00:00
6603;0;2015-09-09 00:00:00;
6603;17;2015-09-09 00:00:00;2015-09-09 00:00:00
4974;18;2015-09-10 00:00:00;2015-09-10 00:00:00
6604;0;2015-09-10 00:00:00;
6604;1;2015-09-10 00:00:00;2015-09-10 00:00:00
6605;0;2015-09-10 00:00:00;
6605;10;2015-09-10 00:00:00;2015-09-10 00:00:00
6606;0;2015-09-10 00:00:00;
6606;2;2015-09-10 00:00:00;2015-09-10 00:00:00
6607;0;2015-09-11 00:00:00;
6607;1;2015-09-11 00:00:00;2015-09-11 00:00:00
6608;0;2015-09-11 00:00:00;
6608;10;2015-09-11 00:00:00;2015-09-11 00:00:00
6609;0;2015-09-11 00:00:00;
6609;20;2015-09-11 00:00:00;2015-09-11 00:00:00
4543;12;2015-09-15 00:00:00;2015-09-15 00:00:00
6610;0;2015-09-15 00:00:00;
6610;2;2015-09-15 00:00:00;2015-09-15 00:00:00
6611;0;2015-09-07 00:00:00;
6611;10;2015-09-15 00:00:00;2015-09-15 00:00:00
6612;0;2015-09-17 00:00:00;
6612;12;2015-09-17 00:00:00;
6613;0;2015-09-18 00:00:00;
6613;17;2015-09-18 00:00:00;2015-09-18 00:00:00
6614;0;2015-09-19 00:00:00;
6614;15;2015-09-21 00:00:00;2015-09-21 00:00:00
6615;0;2015-09-21 00:00:00;
6615;18;2015-09-21 00:00:00;2015-09-21 00:00:00
1665;18;2015-09-21 00:00:00;2015-09-21 00:00:00
6616;0;2015-09-25 00:00:00;
6616;2;2015-09-25 00:00:00;2015-09-25 00:00:00
6617;0;2015-09-28 00:00:00;
6617;2;2015-09-28 00:00:00;2015-09-28 00:00:00
5260;18;2015-09-28 00:00:00;2015-09-28 00:00:00
6617;0;2015-09-29 00:00:00;2015-09-29 00:00:00
6617;0;2015-09-29 00:00:00;2015-09-29 00:00:00
6620;0;2015-09-29 00:00:00;
6620;18;2015-09-29 00:00:00;2015-09-29 00:00:00
6621;0;2015-09-25 00:00:00;
6621;2;2015-09-29 00:00:00;2015-09-29 00:00:00
6622;0;2015-09-30 00:00:00;
6622;15;2015-09-30 00:00:00;2015-09-30 00:00:00
6623;0;2015-10-05 00:00:00;
6623;10;2015-10-05 00:00:00;2015-10-05 00:00:00
6624;0;2015-10-06 00:00:00;
6624;20;2015-10-06 00:00:00;2015-10-06 00:00:00
4929;18;2015-10-08 00:00:00;2015-10-08 00:00:00
6625;0;2015-10-10 00:00:00;
6625;20;2015-10-13 00:00:00;2015-10-13 00:00:00
6626;0;2015-10-13 00:00:00;
6626;17;2015-10-13 00:00:00;
6627;0;2015-10-14 00:00:00;
6627;18;2015-10-14 00:00:00;2015-10-14 00:00:00
4671;17;2015-10-14 00:00:00;
5737;2;2015-10-14 00:00:00;2015-10-14 00:00:00
5815;18;2015-10-14 00:00:00;2015-10-14 00:00:00
5353;15;2015-10-14 00:00:00;2015-10-14 00:00:00
6628;0;2015-10-14 00:00:00;
6628;2;2015-10-14 00:00:00;2015-10-14 00:00:00
6246;10;2015-10-16 00:00:00;2015-10-16 00:00:00
6629;0;2015-10-16 00:00:00;
6629;10;2015-10-16 00:00:00;2015-10-16 00:00:00
6630;0;2015-10-16 00:00:00;
6630;2;2015-10-16 00:00:00;2015-10-16 00:00:00
5646;18;2015-10-19 00:00:00;2015-10-19 00:00:00
6631;0;2015-10-21 00:00:00;
6631;2;2015-10-21 00:00:00;2015-10-21 00:00:00
6632;0;2015-10-22 00:00:00;
6632;12;2015-10-22 00:00:00;2015-10-22 00:00:00
6633;0;2015-10-23 00:00:00;
6633;10;2015-10-23 00:00:00;2015-10-23 00:00:00
6634;0;2015-10-23 00:00:00;
6634;10;2015-10-23 00:00:00;2015-10-23 00:00:00
6635;0;2015-10-23 00:00:00;
6635;10;2015-10-23 00:00:00;2015-10-23 00:00:00
6636;0;2015-10-23 00:00:00;
6636;10;2015-10-23 00:00:00;2015-10-23 00:00:00
6637;0;2015-10-23 00:00:00;
6637;10;2015-10-23 00:00:00;2015-10-23 00:00:00
6638;0;2015-10-27 00:00:00;
6638;20;2015-10-28 00:00:00;2015-10-28 00:00:00
4518;17;2015-10-28 00:00:00;
6145;17;2015-10-28 00:00:00;
6639;0;2015-10-29 00:00:00;
6639;2;2015-10-29 00:00:00;2015-10-29 00:00:00
6640;0;2015-10-29 00:00:00;
6640;17;2015-10-30 00:00:00;
6641;0;2015-10-30 00:00:00;
6641;20;2015-10-30 00:00:00;2015-10-30 00:00:00
6642;0;2015-10-31 00:00:00;
6642;12;2015-11-02 00:00:00;2015-11-02 00:00:00
5627;2;2015-11-02 00:00:00;2015-11-02 00:00:00
5261;3;2015-11-04 00:00:00;2015-11-04 00:00:00
3632;3;2015-11-04 00:00:00;2015-11-04 00:00:00
6643;0;2015-11-04 00:00:00;
6643;17;2015-11-05 00:00:00;2015-11-05 00:00:00
5309;3;2015-11-09 00:00:00;2015-11-09 00:00:00
6643;0;2015-11-09 00:00:00;2015-11-09 00:00:00
6643;0;2015-11-09 00:00:00;2015-11-09 00:00:00
6646;0;2015-11-09 00:00:00;
6646;10;2015-11-09 00:00:00;2015-11-09 00:00:00
6647;0;2015-11-09 00:00:00;
6647;10;2015-11-09 00:00:00;2015-11-09 00:00:00
5885;4;2015-11-11 00:00:00;2015-11-11 00:00:00
6648;0;2015-11-12 00:00:00;
6648;10;2015-11-12 00:00:00;2015-11-12 00:00:00
6649;0;2015-11-04 00:00:00;
6649;17;2015-11-12 00:00:00;2015-11-12 00:00:00
6650;0;2015-11-13 00:00:00;
6650;1;2015-11-13 00:00:00;2015-11-13 00:00:00
6651;0;2015-11-14 00:00:00;
6651;2;2015-11-16 00:00:00;2015-11-16 00:00:00
6652;0;2015-11-14 00:00:00;
6652;2;2015-11-16 00:00:00;2015-11-16 00:00:00
6653;0;2015-11-16 00:00:00;
6653;17;2015-11-16 00:00:00;2015-11-16 00:00:00
4429;12;2015-11-17 00:00:00;2015-11-17 00:00:00
4181;17;2015-11-19 00:00:00;
6654;0;2015-11-19 00:00:00;
6654;18;2015-11-19 00:00:00;2015-11-19 00:00:00
6655;0;2015-11-20 00:00:00;
6655;3;2015-11-20 00:00:00;2015-11-20 00:00:00
5771;4;2015-11-23 00:00:00;2015-11-23 00:00:00
6399;18;2015-11-25 00:00:00;2015-11-25 00:00:00
6656;0;2015-11-24 00:00:00;
6656;1;2015-11-25 00:00:00;2015-11-25 00:00:00
6657;0;2015-11-24 00:00:00;
6657;18;2015-11-25 00:00:00;2015-11-25 00:00:00
6074;20;2015-11-25 00:00:00;2015-11-25 00:00:00
6658;0;2015-11-25 00:00:00;
6658;17;2015-11-25 00:00:00;2015-11-25 00:00:00
6659;0;2015-11-26 00:00:00;
6659;17;2015-11-26 00:00:00;
6660;0;2015-11-28 00:00:00;
6660;17;2015-11-30 00:00:00;2015-11-30 00:00:00
6569;4;2015-11-30 00:00:00;2015-11-30 00:00:00
6661;0;2015-11-30 00:00:00;
6661;17;2015-11-30 00:00:00;2015-11-30 00:00:00
6662;0;2015-12-01 00:00:00;
6662;20;2015-12-01 00:00:00;2015-12-01 00:00:00
6087;17;2015-12-01 00:00:00;
6364;0;2015-03-09 00:00:00;
6364;17;2015-03-18 00:00:00;2015-03-18 00:00:00
6365;0;2015-03-09 00:00:00;
6365;17;2015-03-18 00:00:00;2015-03-18 00:00:00
6366;0;2015-03-09 00:00:00;
6366;17;2015-03-18 00:00:00;2015-03-18 00:00:00
6367;0;2015-03-10 00:00:00;
6367;17;2015-03-18 00:00:00;2015-03-18 00:00:00
6368;0;2015-03-10 00:00:00;
6368;17;2015-03-18 00:00:00;2015-03-18 00:00:00
6369;0;2015-03-11 00:00:00;
6369;17;2015-03-18 00:00:00;2015-03-18 00:00:00
6454;12;2015-12-01 00:00:00;2015-12-01 00:00:00
6464;20;2015-07-06 00:00:00;2015-07-06 00:00:00
