"cli_pro_id";"producto";"clien";"prod_name";"consumo_pro";"u_ventas";"epoca";"ser_reque";"prov_act"
4533;1;6765;2;0;1500;9;1;3
4534;2;1997;14;0;7000;9;1;3
4535;1;7226;2;0;6000;9;1;3
4536;4;7227;9;0;5;9;1;3
4537;2;7228;19;0;25;9;1;3
4538;4;7230;9;0;10;9;1;3
4539;2;7231;5;0;2;9;1;3
4540;3;7232;6;0;1080;9;1;3
4541;2;7233;14;0;500;9;1;3
4542;2;7234;14;0;500;9;1;3
4543;2;7234;14;0;500;9;1;3
4544;1;7236;2;0;3000;9;1;9
4545;1;7236;2;0;3000;9;1;3
4546;3;1898;97;0;100;9;1;3
4547;2;7239;4;0;205;9;1;3
4548;2;7235;15;0;205;9;1;3
4549;1;7240;2;0;3000;9;1;3
4550;2;7241;13;0;205;9;1;3
4551;2;7241;28;0;205;9;1;3
4552;2;7241;36;0;605;9;1;3
4553;2;7241;4;0;75;9;1;3
4554;2;7241;26;0;25;9;1;3
4555;3;7243;6;0;20;9;1;3
4556;2;7245;73;0;80;9;1;3
4557;2;7245;40;0;20;9;1;3
4558;2;7245;8;0;20;9;1;3
4559;2;7247;1;0;25;9;1;3
4560;1;7249;12;0;200;9;1;3
4561;1;7249;45;0;200;9;1;3
4563;2;7250;5;0;20;9;1;3
4564;2;7250;11;0;18;9;1;3
4565;2;7250;4;0;205;9;1;3
5562;3;7251;9;0;2000;9;1;3
5563;2;8250;25;0;24;9;1;3
5564;2;8250;40;0;24;9;1;3
5565;3;8251;87;0;4;9;1;3
5566;2;8252;17;0;205;9;1;3
